#Tax ID	Gene ID	PubMed ID (PMID) list	last update timestamp	GeneRIF text
210	2827869	26817518	2017-02-18 11:17	These data suggest that the PriA protein is needed for survival and persistence of Helicobacter pylori in mice stomach mucosa.[PriA]
210	2827869	26848521	2016-12-31 11:51	CagA increased tumor suppressor genes hypermethylation via stimulating DNMT1 expression through the AKT-NFkappaB pathway. [CagA]
210	2827869	26866365	2016-07-30 11:05	cagA, virB/D complex and vacA genes are expressed in Helicobacter pylori strains originating from patients with gastric diseases [cagA, vacA]
210	2827869	26907789	2016-07-30 11:44	CagA protein induces epithelial to mesenchymal transition in infected gastric epithelial cells through EPIYA-motif phosphorylation-dependent up-regulation of MMP-3.[CagA]
210	2827869	26908724	2017-09-09 12:01	CagLHM regional diversity may contribute to the varied prevalence of Helicobacter pylori-related gastric cancer observed in diverse populations.
210	2827869	26928021	2017-01-14 10:33	this study identified CagA to be an essential bacterial factor for H. pylori-mediated suppression of host HSP expression
210	2827869	26946164	2017-03-04 10:07	CagA-positive H. pylori strains containing a large number of EPIYA-C phosphorylation sites induce a decrease in D cell number and an increase in G cell number.[cagA]
210	2827869	27001508	2016-09-24 11:41	results suggest a possible role of Hp0897 in loading of DnaB at replication origin (DnaB)
210	2827869	27045738	2017-04-01 12:01	TlpD localisation is instructed by metabolic activity and protein interactions, and its sensory activity is linked to iron-sulfur cluster integrity [TlpD]
210	2827869	27088092	2016-12-24 10:36	High presence of H. pylori strains in milk and meat samples similar to vacA genotypes in human being suggests that milk and meat samples could be the sources of bacteria for human.
210	2827869	27105670	2017-04-15 11:44	Data suggest that the most significant biological effect of VacA activity on host cells leading to apoptosis is formation of membrane pores and the induction of vacuole formation. [VaxA, vacuolating cytotoxin A] [REVIEW]
210	2827869	27164143	2017-11-04 12:16	No significant associations were observed between vacA genotypes and gastric carcinoma.
210	2827869	27275098	2017-04-15 10:19	Serum KatA antibodies are associated with gastric cancer risk and KatA may serve as a biomarker for gastric cancer.
210	2827869	27294955	2017-11-18 12:22	The relationship between vacA genotypes and the development of human disease [review].
210	2827869	27315565	2017-12-02 11:06	molecular modeling studies of UvrB protein from H. pylori are carried out with homology modeling and molecular dynamics (MD) simulations. The results reveal that the predicted structure is bound to a DNA hairpin with 3-bp stem, an 11-nucleotide loop, and 3-nt 3' overhang.
210	2827869	27322319	2017-11-18 11:32	VacA targets myeloid cells and T-cells to directly and indirectly prevent H. pylori-specific T-cell responses and immune control of the infection [review].
210	2827869	27493095	2017-04-15 10:59	Taken all together, Helicobacter pylori toxin Tip-alpha might activate NF-kappaB to promote inflammation and carcinogenesis by inhibiting miR-3178 expression, which directly targets TRAF3, during Helicobacter pylori infection in gastric mucosal epithelial cells.
210	2827869	27544325	2017-04-01 10:48	In this study, the authors have identified CagI, one of the type secretion system proteins, which interacted with CagA and played an important role for CagA stability.[CagI, CagA]
210	2827869	27572445	2018-01-20 10:20	The results reveal that SHP1 is the long-sought phosphatase that can antagonize Helicobacter pylori CagA. Augmented Helicobacter pylori CagA activity, via SHP1 inhibition, might also contribute to the development of Epstein-Barr virus-positive gastric cancer.
210	2827869	27677314	2018-07-28 10:45	serum antibodies against HP-NAP represent a state of risk, which is further exacerbated in IL-4 -590 T carriers.[HP-NAP]
210	2827869	27748756	2018-01-27 11:08	Helicobacter pylori HopQ binds the amino-terminal IgV-like domain of human CEACAM1, CEACAM3, CEACAM5 or CEACAM6 proteins, thereby enabling translocation of the major pathogenicity factor CagA into host cells.[HopQ, CagA]
210	2827869	27748768	2018-01-27 11:08	Here, the authors identify members of the carcinoembryonic antigen-related cell adhesion molecule (CEACAM) family as receptors of Helicobacter pylori and show that HopQ is the surface-exposed adhesin that specifically binds human CEACAM1, CEACAM3, CEACAM5 and CEACAM6.[HopQ]
210	2827869	27859138	2017-05-20 11:44	Helicobacter pylori minicatalase, a monomeric hemeprotein with catalase core homology, has been characterized. [minicatalase]
210	2827869	27888458	2017-02-18 12:14	characterization of homC polymorphism as well as an analysis of the distribution of the various forms of homC across 160 clinical isolates; investigate the association between homC and the bab gene family; in American H. pylori clinical isolates, there was a significant association between homC (L) and carriage of babA at locus A [HomC]
210	2827869	27923069	2017-06-03 11:01	we identified an ABC transporter, that we designated NiuBDE, as a novel H. pylori nickel transport system
210	2827869	27935824	2017-12-09 13:36	VacA mediates CagA phosphorylation through RPTPalpha in AZ-521 cells.[VacA, CagA]
210	2827869	28008607	2017-09-02 12:41	CagA is required for increased expression of beta-catenin and its target CIC markers via downregulation of microRNA (miR)-320a and miR-4496. [CagA protein, Helicobacter pylori NCTC11637]
210	2827869	28032715	2017-05-06 11:24	we found that chronic corpus atrophic gastritis was non-significantly associated with an increased pancreatic cancer risk (OR = 1.35; 95% CI: 0.77, 2.37), and although based on small numbers, the excess risk was particularly marked among individuals seronegative for both H. pylori and CagA (OR = 5.66; 95% CI: 1.59, 20.19, p value for interaction < 0.01).
210	2827869	28077560	2017-09-16 11:45	transcription of the aapA1 gene generates a full-length transcript whose folding impedes translation ( a 3 end processing of this message generates a shorter transcript that, after a structural rearrangement, becomes translatable but this rearrangement also leads to the formation of two stem-loop structures allowing formation of an extended duplex with IsoA1 via kissing-loop interactions.
210	2827869	28103315	2017-07-22 13:19	we discovered that the chemoreceptors TlpA and TlpD are each independent acid sensors. They enable H. pylori to respond to and escape from increases in hydrogen ion concentration near 100 nanomolar
210	2827869	28103624	2017-05-27 10:57	CagU is a bacterial inner membrane-associated protein, partially processed at the C terminus, and that it interacts with the VirB6 and VirB8 homologs CagW and CagV, respectively.[Cagu]
210	2827869	28125638	2017-09-30 11:51	Results show that vacA i1m1 and vacA i1m2 genotypes were strongly associated with the risk of Gastric Cancer(GC) while vacAs1/cagA+ seems to be a risk factor for Duodenal Ulcer since it is inversely associated with GC (VacA and CagA)
210	2827869	28177315	2017-12-02 12:15	Crystal structure of the N-terminal anticodon-binding domain of the nondiscriminating aspartyl-tRNA synthetase from Helicobacter pylori has been reported. [aspartyl-tRNA synthetase]
210	2827869	28209611	2017-09-16 12:34	Changes in the genetic composition of cagY mirrored cagT4SS function, although the mechanisms of cagY alterations differed in human isolates (mutations) versus gerbil isolates (addition/deletion of motifs). These results indicate that host carcinogenic phenotypes modify cagT4SS function via altering cagY, allowing the bacteria to persist and induce carcinogenic consequences in the gastric niche
210	2827869	28283946	2018-06-23 10:19	Logistic regression model analysis showed that the vacAi1 isoform gene in the infected strains and the severity of the diseases outcome were highly associated, causing severe gastric damage that may lead to gastric cancer. Conversely, cagA and genes were not associated with damage, while the dupA gene was associated significantly with non-severe clinical outcome.[cagA, vacA, dupA]
210	2827869	28336275	2018-03-03 11:29	Structural characterization of purine nucleoside phosphorylase from human pathogen Helicobacter pylori [purine nucleoside phosphorylase]
210	2827869	28355540	2017-07-08 12:16	Arginase of Helicobacter Gastric Pathogens Uses a Unique Set of Non-catalytic Residues for Catalysis [arginase]
210	2827869	28396320	2017-08-05 12:49	H. pylori infection of rhesus macaques is under independent selective pressure for loss of babA and overexpression of babB. Overexpression of BabB enhances H. pylori fitness. Loss of BabA expression in rhesus monkeys is not dependent on its capacity to bind blood group antigen Leb. [BabA; BabB]
210	2827869	28406453	2017-09-30 10:11	Review of how the polymorphisms located in the flexible C-terminal tail of CagA quantitatively influence its virulence and affect the outcome of gastrointestinal diseases (review, CagA).
210	2827869	28445260	2017-06-03 11:28	Meta-analysis showed that in Asia 1 EPIYA-D motif was significantly associated with increased gastric cancer (GC) risk. Multiple EPIYA-C motifs were associated with increased peptic ulcer disease and duodenal ulcer risk, particularly in Asia. In the United States and Europe, multiple EPIYA-C motifs were associated with increased GC risk. [CagA]
210	2827869	28603230	2018-05-12 10:30	hopQ genotypes were determined among H. pylori isolates obtained from patients with gastroduodenal disorders and their association with the clinical outcome was assessed. hopQI was present in 35%, while hopQII was positive in 55% . For gastritis subjects, the rate of hopQII compared to hopQI was higher, and a statistically significant difference was found between hopQII genotype and the clinical outcome. hopQ.
210	2827869	28800560	2017-12-30 12:33	MutS2:  A molecular basis for the functions of HpMutS2 in DNA recombination and repair. DNA binding domain (SDB) was mapped to the linker region between ATPase domain and Smr domain. Further, SDB was defined as a sequence of 30- amino-acid-residues containing a "KPPKNKFKPPK" motif.
210	2827869	28803254	2018-03-03 11:18	CagA role in the overcoming podocyte filtration barrier via p38 MAPK signaling pathway [CagA]
210	2827869	28854239	2017-10-21 12:04	It is likely that H. pylori carrying high expression of sabA causes iron deficiency anemia, especially in children and adolescents who have increased daily iron demand. [sabA]
210	2827869	28930683	2018-06-09 11:21	East Asian CagA and Western CagA exploit distinct mechanisms for SHP2 deregulation.[CagA]
210	2827869	28983474	2018-06-30 11:05	H. pylori CagA protein negatively regulates autophagy and promotes the inflammation in H. pylori infection, which is regulated by c-Met-PI3K/Akt-mTOR signaling pathway activation.  [CagA]
210	2827869	29049360	2017-11-11 13:45	CagA can alter gut microbiota and exacerbate cell proliferation and immune phenotypes previously attributed to H. pylori infection[caga]
210	2827869	29434176	2018-09-01 11:09	the i-region genotype of vacA is a useful marker of both H. pylori virulence and the clinical outcomes of H. pylori infections in Okinawa, Japan (vacA)
